customer_id,customer_name,customer_email,customer_status,total_rentals,total_revenue,active_rental_days,unique_films_rented,film_revenue,store_id,total_rentals_per_store,total_store_revenue,rental_month,monthly_rentals,monthly_revenue
470,"GORDON ALLARD",GORDON.ALLARD@sakilacustomer.org,Active,3,9.97,2,3,9.97,2,3,9.97,2005-06,3,9.97
470,"GORDON ALLARD",GORDON.ALLARD@sakilacustomer.org,Active,5,29.95,5,5,29.95,2,5,29.95,2005-07,5,29.95
470,"GORDON ALLARD",GORDON.ALLARD@sakilacustomer.org,Active,6,24.94,5,6,24.94,2,6,24.94,2005-08,6,24.94
471,"DEAN SAUER",DEAN.SAUER@sakilacustomer.org,Active,2,9.98,2,2,9.98,1,2,9.98,2005-06,2,9.98
471,"DEAN SAUER",DEAN.SAUER@sakilacustomer.org,Active,4,17.96,4,4,17.96,1,4,17.96,2005-07,4,17.96
471,"DEAN SAUER",DEAN.SAUER@sakilacustomer.org,Active,7,31.93,5,7,31.93,1,7,31.93,2005-08,7,31.93
471,"DEAN SAUER",DEAN.SAUER@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-05,1,2.99
471,"DEAN SAUER",DEAN.SAUER@sakilacustomer.org,Active,3,10.97,3,3,10.97,2,3,10.97,2005-06,3,10.97
471,"DEAN SAUER",DEAN.SAUER@sakilacustomer.org,Active,5,11.95,5,5,11.95,2,5,11.95,2005-07,5,11.95
471,"DEAN SAUER",DEAN.SAUER@sakilacustomer.org,Active,5,23.95,3,5,23.95,2,5,23.95,2005-08,5,23.95
472,"GREG ROBINS",GREG.ROBINS@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-05,1,2.99
472,"GREG ROBINS",GREG.ROBINS@sakilacustomer.org,Active,2,5.98,2,2,5.98,1,2,5.98,2005-06,2,5.98
472,"GREG ROBINS",GREG.ROBINS@sakilacustomer.org,Active,6,31.94,5,6,31.94,1,6,31.94,2005-07,6,31.94
472,"GREG ROBINS",GREG.ROBINS@sakilacustomer.org,Active,4,24.96,3,4,24.96,1,4,24.96,2005-08,4,24.96
472,"GREG ROBINS",GREG.ROBINS@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2006-02,1,4.99
472,"GREG ROBINS",GREG.ROBINS@sakilacustomer.org,Active,3,6.97,3,3,6.97,2,3,6.97,2005-05,3,6.97
472,"GREG ROBINS",GREG.ROBINS@sakilacustomer.org,Active,4,18.96,4,4,18.96,2,4,18.96,2005-06,4,18.96
472,"GREG ROBINS",GREG.ROBINS@sakilacustomer.org,Active,3,16.97,3,3,16.97,2,3,16.97,2005-07,3,16.97
472,"GREG ROBINS",GREG.ROBINS@sakilacustomer.org,Active,6,27.94,3,6,27.94,2,6,27.94,2005-08,6,27.94
473,"JORGE OLIVARES",JORGE.OLIVARES@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-06,1,4.99
473,"JORGE OLIVARES",JORGE.OLIVARES@sakilacustomer.org,Active,4,17.96,4,4,17.96,1,4,17.96,2005-07,4,17.96
473,"JORGE OLIVARES",JORGE.OLIVARES@sakilacustomer.org,Active,3,17.97,3,3,17.97,1,3,17.97,2005-08,3,17.97
473,"JORGE OLIVARES",JORGE.OLIVARES@sakilacustomer.org,Active,3,11.97,2,3,11.97,2,3,11.97,2005-05,3,11.97
473,"JORGE OLIVARES",JORGE.OLIVARES@sakilacustomer.org,Active,3,8.97,3,3,8.97,2,3,8.97,2005-06,3,8.97
473,"JORGE OLIVARES",JORGE.OLIVARES@sakilacustomer.org,Active,9,39.91,7,9,39.91,2,9,39.91,2005-07,9,39.91
473,"JORGE OLIVARES",JORGE.OLIVARES@sakilacustomer.org,Active,11,32.89,6,11,32.89,2,11,32.89,2005-08,11,32.89
474,"DUSTIN GILLETTE",DUSTIN.GILLETTE@sakilacustomer.org,Active,1,7.99,1,1,7.99,1,1,7.99,2005-06,1,7.99
474,"DUSTIN GILLETTE",DUSTIN.GILLETTE@sakilacustomer.org,Active,4,17.96,3,4,17.96,1,4,17.96,2005-07,4,17.96
474,"DUSTIN GILLETTE",DUSTIN.GILLETTE@sakilacustomer.org,Active,6,23.94,4,6,23.94,1,6,23.94,2005-08,6,23.94
474,"DUSTIN GILLETTE",DUSTIN.GILLETTE@sakilacustomer.org,Active,1,7.99,1,1,7.99,2,1,7.99,2005-05,1,7.99
474,"DUSTIN GILLETTE",DUSTIN.GILLETTE@sakilacustomer.org,Active,1,8.99,1,1,8.99,2,1,8.99,2005-06,1,8.99
474,"DUSTIN GILLETTE",DUSTIN.GILLETTE@sakilacustomer.org,Active,6,13.94,4,6,13.94,2,6,13.94,2005-07,6,13.94
474,"DUSTIN GILLETTE",DUSTIN.GILLETTE@sakilacustomer.org,Active,6,18.94,4,6,18.94,2,6,18.94,2005-08,6,18.94
474,"DUSTIN GILLETTE",DUSTIN.GILLETTE@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2006-02,1,0.99
475,"PEDRO CHESTNUT",PEDRO.CHESTNUT@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-05,1,0.99
475,"PEDRO CHESTNUT",PEDRO.CHESTNUT@sakilacustomer.org,Active,9,45.91,7,9,45.91,1,9,45.91,2005-07,9,45.91
475,"PEDRO CHESTNUT",PEDRO.CHESTNUT@sakilacustomer.org,Active,4,16.96,3,4,16.96,1,4,16.96,2005-08,4,16.96
475,"PEDRO CHESTNUT",PEDRO.CHESTNUT@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-05,1,4.99
475,"PEDRO CHESTNUT",PEDRO.CHESTNUT@sakilacustomer.org,Active,6,25.94,3,6,25.94,2,6,25.94,2005-07,6,25.94
475,"PEDRO CHESTNUT",PEDRO.CHESTNUT@sakilacustomer.org,Active,3,8.97,3,3,8.97,2,3,8.97,2005-08,3,8.97
476,"DERRICK BOURQUE",DERRICK.BOURQUE@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-05,1,2.99
476,"DERRICK BOURQUE",DERRICK.BOURQUE@sakilacustomer.org,Active,2,4.98,2,2,4.98,1,2,4.98,2005-06,2,4.98
476,"DERRICK BOURQUE",DERRICK.BOURQUE@sakilacustomer.org,Active,4,14.96,4,4,14.96,1,4,14.96,2005-07,4,14.96
476,"DERRICK BOURQUE",DERRICK.BOURQUE@sakilacustomer.org,Active,3,17.97,2,3,17.97,1,3,17.97,2005-08,3,17.97
476,"DERRICK BOURQUE",DERRICK.BOURQUE@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2006-02,1,0.99
476,"DERRICK BOURQUE",DERRICK.BOURQUE@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-05,1,4.99
476,"DERRICK BOURQUE",DERRICK.BOURQUE@sakilacustomer.org,Active,2,7.98,2,2,7.98,2,2,7.98,2005-06,2,7.98
476,"DERRICK BOURQUE",DERRICK.BOURQUE@sakilacustomer.org,Active,5,24.95,5,5,24.95,2,5,24.95,2005-07,5,24.95
476,"DERRICK BOURQUE",DERRICK.BOURQUE@sakilacustomer.org,Active,3,15.97,2,3,15.97,2,3,15.97,2005-08,3,15.97
477,"DAN PAINE",DAN.PAINE@sakilacustomer.org,Active,2,9.98,2,2,9.98,1,2,9.98,2005-06,2,9.98
477,"DAN PAINE",DAN.PAINE@sakilacustomer.org,Active,2,9.98,2,2,9.98,1,2,9.98,2005-07,2,9.98
477,"DAN PAINE",DAN.PAINE@sakilacustomer.org,Active,3,9.97,3,3,9.97,1,3,9.97,2005-08,3,9.97
477,"DAN PAINE",DAN.PAINE@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-05,1,2.99
477,"DAN PAINE",DAN.PAINE@sakilacustomer.org,Active,2,15.98,2,2,15.98,2,2,15.98,2005-06,2,15.98
477,"DAN PAINE",DAN.PAINE@sakilacustomer.org,Active,8,48.92,6,8,48.92,2,8,48.92,2005-07,8,48.92
477,"DAN PAINE",DAN.PAINE@sakilacustomer.org,Active,4,11.96,4,4,11.96,2,4,11.96,2005-08,4,11.96
478,"LEWIS LYMAN",LEWIS.LYMAN@sakilacustomer.org,Active,4,25.96,2,4,25.96,1,4,25.96,2005-06,4,25.96
478,"LEWIS LYMAN",LEWIS.LYMAN@sakilacustomer.org,Active,2,9.98,2,2,9.98,1,2,9.98,2005-07,2,9.98
478,"LEWIS LYMAN",LEWIS.LYMAN@sakilacustomer.org,Active,3,12.97,2,3,12.97,1,3,12.97,2005-08,3,12.97
478,"LEWIS LYMAN",LEWIS.LYMAN@sakilacustomer.org,Active,2,5.98,2,2,5.98,2,2,5.98,2005-06,2,5.98
478,"LEWIS LYMAN",LEWIS.LYMAN@sakilacustomer.org,Active,5,18.95,3,5,18.95,2,5,18.95,2005-07,5,18.95
478,"LEWIS LYMAN",LEWIS.LYMAN@sakilacustomer.org,Active,3,12.97,3,3,12.97,2,3,12.97,2005-08,3,12.97
479,"ZACHARY HITE",ZACHARY.HITE@sakilacustomer.org,Active,2,6.98,1,2,6.98,1,2,6.98,2005-06,2,6.98
479,"ZACHARY HITE",ZACHARY.HITE@sakilacustomer.org,Active,5,17.95,5,5,17.95,1,5,17.95,2005-07,5,17.95
479,"ZACHARY HITE",ZACHARY.HITE@sakilacustomer.org,Active,5,22.95,5,5,22.95,1,5,22.95,2005-08,5,22.95
479,"ZACHARY HITE",ZACHARY.HITE@sakilacustomer.org,Active,2,11.98,2,2,11.98,2,2,11.98,2005-05,2,11.98
479,"ZACHARY HITE",ZACHARY.HITE@sakilacustomer.org,Active,4,16.96,3,4,16.96,2,4,16.96,2005-06,4,16.96
479,"ZACHARY HITE",ZACHARY.HITE@sakilacustomer.org,Active,10,61.90,8,10,61.90,2,10,61.90,2005-07,10,61.90
479,"ZACHARY HITE",ZACHARY.HITE@sakilacustomer.org,Active,2,6.98,2,2,6.98,2,2,6.98,2005-08,2,6.98
479,"ZACHARY HITE",ZACHARY.HITE@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2006-02,1,0.99
480,"COREY HAUSER",COREY.HAUSER@sakilacustomer.org,Active,2,10.98,2,2,10.98,1,2,10.98,2005-05,2,10.98
480,"COREY HAUSER",COREY.HAUSER@sakilacustomer.org,Active,5,22.95,4,5,22.95,1,5,22.95,2005-07,5,22.95
480,"COREY HAUSER",COREY.HAUSER@sakilacustomer.org,Active,6,27.94,3,6,27.94,1,6,27.94,2005-08,6,27.94
480,"COREY HAUSER",COREY.HAUSER@sakilacustomer.org,Active,1,6.99,1,1,6.99,2,1,6.99,2005-05,1,6.99
480,"COREY HAUSER",COREY.HAUSER@sakilacustomer.org,Active,2,1.98,2,2,1.98,2,2,1.98,2005-06,2,1.98
480,"COREY HAUSER",COREY.HAUSER@sakilacustomer.org,Active,3,20.97,3,3,20.97,2,3,20.97,2005-07,3,20.97
480,"COREY HAUSER",COREY.HAUSER@sakilacustomer.org,Active,3,9.97,3,3,9.97,2,3,9.97,2005-08,3,9.97
481,"HERMAN DEVORE",HERMAN.DEVORE@sakilacustomer.org,Active,1,5.99,1,1,5.99,1,1,5.99,2005-05,1,5.99
481,"HERMAN DEVORE",HERMAN.DEVORE@sakilacustomer.org,Active,3,12.97,3,3,12.97,1,3,12.97,2005-06,3,12.97
481,"HERMAN DEVORE",HERMAN.DEVORE@sakilacustomer.org,Active,6,34.94,5,6,34.94,1,6,34.94,2005-07,6,34.94
481,"HERMAN DEVORE",HERMAN.DEVORE@sakilacustomer.org,Active,4,13.96,2,4,13.96,1,4,13.96,2005-08,4,13.96
481,"HERMAN DEVORE",HERMAN.DEVORE@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-06,1,0.99
481,"HERMAN DEVORE",HERMAN.DEVORE@sakilacustomer.org,Active,7,22.93,6,7,22.93,2,7,22.93,2005-07,7,22.93
481,"HERMAN DEVORE",HERMAN.DEVORE@sakilacustomer.org,Active,7,23.93,5,7,23.93,2,7,23.93,2005-08,7,23.93
482,"MAURICE CRAWLEY",MAURICE.CRAWLEY@sakilacustomer.org,Inactive,1,2.99,1,1,2.99,1,1,2.99,2005-05,1,2.99
482,"MAURICE CRAWLEY",MAURICE.CRAWLEY@sakilacustomer.org,Inactive,1,0.99,1,1,0.99,1,1,0.99,2005-06,1,0.99
482,"MAURICE CRAWLEY",MAURICE.CRAWLEY@sakilacustomer.org,Inactive,5,30.95,4,5,30.95,1,5,30.95,2005-07,5,30.95
482,"MAURICE CRAWLEY",MAURICE.CRAWLEY@sakilacustomer.org,Inactive,4,19.96,2,4,19.96,1,4,19.96,2005-08,4,19.96
482,"MAURICE CRAWLEY",MAURICE.CRAWLEY@sakilacustomer.org,Inactive,2,9.98,2,2,9.98,2,2,9.98,2005-05,2,9.98
482,"MAURICE CRAWLEY",MAURICE.CRAWLEY@sakilacustomer.org,Inactive,1,2.99,1,1,2.99,2,1,2.99,2005-06,1,2.99
482,"MAURICE CRAWLEY",MAURICE.CRAWLEY@sakilacustomer.org,Inactive,7,38.93,6,7,38.93,2,7,38.93,2005-07,7,38.93
482,"MAURICE CRAWLEY",MAURICE.CRAWLEY@sakilacustomer.org,Inactive,8,31.92,4,8,31.92,2,8,31.92,2005-08,8,31.92
483,"VERNON CHAPA",VERNON.CHAPA@sakilacustomer.org,Active,1,6.99,1,1,6.99,1,1,6.99,2005-05,1,6.99
483,"VERNON CHAPA",VERNON.CHAPA@sakilacustomer.org,Active,3,14.97,3,3,14.97,1,3,14.97,2005-06,3,14.97
483,"VERNON CHAPA",VERNON.CHAPA@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-07,1,0.99
483,"VERNON CHAPA",VERNON.CHAPA@sakilacustomer.org,Active,4,16.96,3,4,16.96,1,4,16.96,2005-08,4,16.96
483,"VERNON CHAPA",VERNON.CHAPA@sakilacustomer.org,Active,8,47.92,6,8,47.92,2,8,47.92,2005-07,8,47.92
483,"VERNON CHAPA",VERNON.CHAPA@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-08,1,0.99
484,"ROBERTO VU",ROBERTO.VU@sakilacustomer.org,Active,2,5.98,2,2,5.98,1,2,5.98,2005-05,2,5.98
484,"ROBERTO VU",ROBERTO.VU@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-06,1,4.99
484,"ROBERTO VU",ROBERTO.VU@sakilacustomer.org,Active,9,39.91,7,9,39.91,1,9,39.91,2005-07,9,39.91
484,"ROBERTO VU",ROBERTO.VU@sakilacustomer.org,Active,2,9.98,2,2,9.98,1,2,9.98,2005-08,2,9.98
484,"ROBERTO VU",ROBERTO.VU@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-05,1,4.99
484,"ROBERTO VU",ROBERTO.VU@sakilacustomer.org,Active,3,13.97,3,3,13.97,2,3,13.97,2005-06,3,13.97
484,"ROBERTO VU",ROBERTO.VU@sakilacustomer.org,Active,6,37.94,5,6,37.94,2,6,37.94,2005-07,6,37.94
484,"ROBERTO VU",ROBERTO.VU@sakilacustomer.org,Active,6,21.94,5,6,21.94,2,6,21.94,2005-08,6,21.94
485,"CLYDE TOBIAS",CLYDE.TOBIAS@sakilacustomer.org,Active,4,15.96,3,4,15.96,1,4,15.96,2005-07,4,15.96
485,"CLYDE TOBIAS",CLYDE.TOBIAS@sakilacustomer.org,Active,6,26.94,5,6,26.94,1,6,26.94,2005-08,6,26.94
485,"CLYDE TOBIAS",CLYDE.TOBIAS@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-05,1,2.99
485,"CLYDE TOBIAS",CLYDE.TOBIAS@sakilacustomer.org,Active,2,11.98,1,2,11.98,2,2,11.98,2005-06,2,11.98
485,"CLYDE TOBIAS",CLYDE.TOBIAS@sakilacustomer.org,Active,14,47.86,7,14,47.86,2,14,47.86,2005-07,14,47.86
485,"CLYDE TOBIAS",CLYDE.TOBIAS@sakilacustomer.org,Active,2,9.98,2,2,9.98,2,2,9.98,2005-08,2,9.98
486,"GLEN TALBERT",GLEN.TALBERT@sakilacustomer.org,Active,1,8.99,1,1,8.99,1,1,8.99,2005-05,1,8.99
486,"GLEN TALBERT",GLEN.TALBERT@sakilacustomer.org,Active,3,13.97,2,3,13.97,1,3,13.97,2005-06,3,13.97
486,"GLEN TALBERT",GLEN.TALBERT@sakilacustomer.org,Active,6,26.94,5,6,26.94,1,6,26.94,2005-07,6,26.94
486,"GLEN TALBERT",GLEN.TALBERT@sakilacustomer.org,Active,4,15.96,3,4,15.96,1,4,15.96,2005-08,4,15.96
486,"GLEN TALBERT",GLEN.TALBERT@sakilacustomer.org,Active,2,3.98,2,2,3.98,2,2,3.98,2005-05,2,3.98
486,"GLEN TALBERT",GLEN.TALBERT@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-06,1,2.99
486,"GLEN TALBERT",GLEN.TALBERT@sakilacustomer.org,Active,6,31.94,6,6,31.94,2,6,31.94,2005-07,6,31.94
486,"GLEN TALBERT",GLEN.TALBERT@sakilacustomer.org,Active,3,8.97,2,3,8.97,2,3,8.97,2005-08,3,8.97
487,"HECTOR POINDEXTER",HECTOR.POINDEXTER@sakilacustomer.org,Active,1,3.99,1,1,3.99,1,1,3.99,2005-06,1,3.99
487,"HECTOR POINDEXTER",HECTOR.POINDEXTER@sakilacustomer.org,Active,8,29.92,7,8,29.92,1,8,29.92,2005-07,8,29.92
487,"HECTOR POINDEXTER",HECTOR.POINDEXTER@sakilacustomer.org,Active,6,42.94,4,6,42.94,1,6,42.94,2005-08,6,42.94
487,"HECTOR POINDEXTER",HECTOR.POINDEXTER@sakilacustomer.org,Active,6,16.94,4,6,16.94,2,6,16.94,2005-07,6,16.94
487,"HECTOR POINDEXTER",HECTOR.POINDEXTER@sakilacustomer.org,Active,5,25.95,4,5,25.95,2,5,25.95,2005-08,5,25.95
488,"SHANE MILLARD",SHANE.MILLARD@sakilacustomer.org,Active,6,31.94,5,6,31.94,1,6,31.94,2005-07,6,31.94
488,"SHANE MILLARD",SHANE.MILLARD@sakilacustomer.org,Active,2,8.98,2,2,8.98,1,2,8.98,2005-08,2,8.98
488,"SHANE MILLARD",SHANE.MILLARD@sakilacustomer.org,Active,2,9.98,1,2,9.98,2,2,9.98,2005-06,2,9.98
488,"SHANE MILLARD",SHANE.MILLARD@sakilacustomer.org,Active,5,18.95,4,5,18.95,2,5,18.95,2005-07,5,18.95
488,"SHANE MILLARD",SHANE.MILLARD@sakilacustomer.org,Active,7,25.93,5,7,25.93,2,7,25.93,2005-08,7,25.93
489,"RICARDO MEADOR",RICARDO.MEADOR@sakilacustomer.org,Active,2,12.98,2,2,12.98,1,2,12.98,2005-06,2,12.98
489,"RICARDO MEADOR",RICARDO.MEADOR@sakilacustomer.org,Active,3,11.97,3,3,11.97,1,3,11.97,2005-07,3,11.97
489,"RICARDO MEADOR",RICARDO.MEADOR@sakilacustomer.org,Active,4,19.96,3,4,19.96,1,4,19.96,2005-08,4,19.96
489,"RICARDO MEADOR",RICARDO.MEADOR@sakilacustomer.org,Active,2,7.98,2,2,7.98,2,2,7.98,2005-05,2,7.98
489,"RICARDO MEADOR",RICARDO.MEADOR@sakilacustomer.org,Active,2,4.98,2,2,4.98,2,2,4.98,2005-06,2,4.98
489,"RICARDO MEADOR",RICARDO.MEADOR@sakilacustomer.org,Active,2,5.98,2,2,5.98,2,2,5.98,2005-07,2,5.98
489,"RICARDO MEADOR",RICARDO.MEADOR@sakilacustomer.org,Active,6,35.94,5,6,35.94,2,6,35.94,2005-08,6,35.94
490,"SAM MCDUFFIE",SAM.MCDUFFIE@sakilacustomer.org,Active,2,11.98,1,2,11.98,1,2,11.98,2005-05,2,11.98
490,"SAM MCDUFFIE",SAM.MCDUFFIE@sakilacustomer.org,Active,1,3.99,1,1,3.99,1,1,3.99,2005-06,1,3.99
490,"SAM MCDUFFIE",SAM.MCDUFFIE@sakilacustomer.org,Active,11,44.89,9,11,44.89,1,11,44.89,2005-07,11,44.89
490,"SAM MCDUFFIE",SAM.MCDUFFIE@sakilacustomer.org,Active,2,9.98,2,2,9.98,1,2,9.98,2005-08,2,9.98
490,"SAM MCDUFFIE",SAM.MCDUFFIE@sakilacustomer.org,Active,3,19.97,3,3,19.97,2,3,19.97,2005-07,3,19.97
490,"SAM MCDUFFIE",SAM.MCDUFFIE@sakilacustomer.org,Active,5,26.95,5,5,26.95,2,5,26.95,2005-08,5,26.95
491,"RICK MATTOX",RICK.MATTOX@sakilacustomer.org,Active,4,17.96,2,4,17.96,1,4,17.96,2005-06,4,17.96
491,"RICK MATTOX",RICK.MATTOX@sakilacustomer.org,Active,9,50.91,6,9,50.91,1,9,50.91,2005-07,9,50.91
491,"RICK MATTOX",RICK.MATTOX@sakilacustomer.org,Active,2,12.98,2,2,12.98,1,2,12.98,2005-08,2,12.98
491,"RICK MATTOX",RICK.MATTOX@sakilacustomer.org,Active,2,3.98,2,2,3.98,2,2,3.98,2005-05,2,3.98
491,"RICK MATTOX",RICK.MATTOX@sakilacustomer.org,Active,3,13.97,3,3,13.97,2,3,13.97,2005-06,3,13.97
491,"RICK MATTOX",RICK.MATTOX@sakilacustomer.org,Active,2,9.98,2,2,9.98,2,2,9.98,2005-07,2,9.98
491,"RICK MATTOX",RICK.MATTOX@sakilacustomer.org,Active,5,14.95,4,5,14.95,2,5,14.95,2005-08,5,14.95
492,"LESTER KRAUS",LESTER.KRAUS@sakilacustomer.org,Active,1,9.99,1,1,9.99,1,1,9.99,2005-06,1,9.99
492,"LESTER KRAUS",LESTER.KRAUS@sakilacustomer.org,Active,3,10.97,3,3,10.97,1,3,10.97,2005-07,3,10.97
492,"LESTER KRAUS",LESTER.KRAUS@sakilacustomer.org,Active,3,8.97,2,3,8.97,1,3,8.97,2005-08,3,8.97
492,"LESTER KRAUS",LESTER.KRAUS@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-05,1,2.99
492,"LESTER KRAUS",LESTER.KRAUS@sakilacustomer.org,Active,3,11.97,2,3,11.97,2,3,11.97,2005-06,3,11.97
492,"LESTER KRAUS",LESTER.KRAUS@sakilacustomer.org,Active,4,15.96,3,4,15.96,2,4,15.96,2005-07,4,15.96
492,"LESTER KRAUS",LESTER.KRAUS@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-08,1,4.99
493,"BRENT HARKINS",BRENT.HARKINS@sakilacustomer.org,Active,4,12.96,4,4,12.96,1,4,12.96,2005-06,4,12.96
493,"BRENT HARKINS",BRENT.HARKINS@sakilacustomer.org,Active,5,26.95,3,5,26.95,1,5,26.95,2005-07,5,26.95
493,"BRENT HARKINS",BRENT.HARKINS@sakilacustomer.org,Active,3,16.97,2,3,16.97,1,3,16.97,2005-08,3,16.97
493,"BRENT HARKINS",BRENT.HARKINS@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2006-02,1,2.99
493,"BRENT HARKINS",BRENT.HARKINS@sakilacustomer.org,Active,1,7.99,1,1,7.99,2,1,7.99,2005-05,1,7.99
493,"BRENT HARKINS",BRENT.HARKINS@sakilacustomer.org,Active,3,15.97,2,3,15.97,2,3,15.97,2005-07,3,15.97
493,"BRENT HARKINS",BRENT.HARKINS@sakilacustomer.org,Active,6,28.94,4,6,28.94,2,6,28.94,2005-08,6,28.94
494,"RAMON CHOATE",RAMON.CHOATE@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-05,1,4.99
494,"RAMON CHOATE",RAMON.CHOATE@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-06,1,2.99
494,"RAMON CHOATE",RAMON.CHOATE@sakilacustomer.org,Active,9,39.91,5,9,39.91,1,9,39.91,2005-07,9,39.91
494,"RAMON CHOATE",RAMON.CHOATE@sakilacustomer.org,Active,5,26.95,3,5,26.95,1,5,26.95,2005-08,5,26.95
494,"RAMON CHOATE",RAMON.CHOATE@sakilacustomer.org,Active,9,40.91,6,9,40.91,2,9,40.91,2005-07,9,40.91
494,"RAMON CHOATE",RAMON.CHOATE@sakilacustomer.org,Active,6,24.94,5,6,24.94,2,6,24.94,2005-08,6,24.94
495,"CHARLIE BESS",CHARLIE.BESS@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-05,1,4.99
495,"CHARLIE BESS",CHARLIE.BESS@sakilacustomer.org,Active,2,7.98,2,2,7.98,1,2,7.98,2005-06,2,7.98
495,"CHARLIE BESS",CHARLIE.BESS@sakilacustomer.org,Active,4,17.96,4,4,17.96,1,4,17.96,2005-07,4,17.96
495,"CHARLIE BESS",CHARLIE.BESS@sakilacustomer.org,Active,6,23.94,4,6,23.94,1,6,23.94,2005-08,6,23.94
495,"CHARLIE BESS",CHARLIE.BESS@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2006-02,1,0.99
495,"CHARLIE BESS",CHARLIE.BESS@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-05,1,4.99
495,"CHARLIE BESS",CHARLIE.BESS@sakilacustomer.org,Active,2,11.98,2,2,11.98,2,2,11.98,2005-06,2,11.98
495,"CHARLIE BESS",CHARLIE.BESS@sakilacustomer.org,Active,7,38.93,5,7,38.93,2,7,38.93,2005-07,7,38.93
495,"CHARLIE BESS",CHARLIE.BESS@sakilacustomer.org,Active,2,8.98,2,2,8.98,2,2,8.98,2005-08,2,8.98
496,"TYLER WREN",TYLER.WREN@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-05,1,4.99
496,"TYLER WREN",TYLER.WREN@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-06,1,2.99
496,"TYLER WREN",TYLER.WREN@sakilacustomer.org,Active,3,13.97,2,3,13.97,1,3,13.97,2005-07,3,13.97
496,"TYLER WREN",TYLER.WREN@sakilacustomer.org,Active,5,24.95,5,5,24.95,1,5,24.95,2005-08,5,24.95
496,"TYLER WREN",TYLER.WREN@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2006-02,1,2.99
496,"TYLER WREN",TYLER.WREN@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-05,1,0.99
496,"TYLER WREN",TYLER.WREN@sakilacustomer.org,Active,5,15.95,3,5,15.95,2,5,15.95,2005-07,5,15.95
496,"TYLER WREN",TYLER.WREN@sakilacustomer.org,Active,4,21.96,4,4,21.96,2,4,21.96,2005-08,4,21.96
497,"GILBERT SLEDGE",GILBERT.SLEDGE@sakilacustomer.org,Active,2,8.98,1,2,8.98,1,2,8.98,2005-06,2,8.98
497,"GILBERT SLEDGE",GILBERT.SLEDGE@sakilacustomer.org,Active,7,33.93,7,7,33.93,1,7,33.93,2005-07,7,33.93
497,"GILBERT SLEDGE",GILBERT.SLEDGE@sakilacustomer.org,Active,5,18.95,5,5,18.95,1,5,18.95,2005-08,5,18.95
497,"GILBERT SLEDGE",GILBERT.SLEDGE@sakilacustomer.org,Active,1,7.99,1,1,7.99,2,1,7.99,2005-05,1,7.99
497,"GILBERT SLEDGE",GILBERT.SLEDGE@sakilacustomer.org,Active,2,13.98,2,2,13.98,2,2,13.98,2005-06,2,13.98
497,"GILBERT SLEDGE",GILBERT.SLEDGE@sakilacustomer.org,Active,7,33.93,6,7,33.93,2,7,33.93,2005-07,7,33.93
497,"GILBERT SLEDGE",GILBERT.SLEDGE@sakilacustomer.org,Active,3,6.97,3,3,6.97,2,3,6.97,2005-08,3,6.97
497,"GILBERT SLEDGE",GILBERT.SLEDGE@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2006-02,1,4.99
